tribunal,grau,numero,classe,orgao,ano_ajuizamento,duracao_dias,qtd_movimentos,desfecho
TRF1,G1,10232336820244013600,Mandado de Segurança Cível,02ª - Cuiabá,2024.0,197.0,42,sem sentença identificada
TRF1,G1,10233168420244013600,Mandado de Segurança Cível,02ª - Cuiabá,2024.0,153.0,45,sem sentença identificada
TRF1,G1,10109333120244013000,Procedimento Comum Cível,01ª - Rio Branco,2024.0,408.0,37,desfavorável
TRF1,G1,10168209120244014100,Procedimento Comum Cível,01ª - Porto Velho,2024.0,367.0,57,sem sentença identificada
TRF1,G1,10203639520244013100,Procedimento do Juizado Especial Cível,01ª - Macapá,2024.0,140.0,34,sem sentença identificada
TRF1,G1,10846772320244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,219.0,57,sem sentença identificada
TRF1,G1,10847543220244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,141.0,32,sem sentença identificada
TRF1,G1,10100148820244013308,Mandado de Segurança Cível,Vara Única de Jequié,2024.0,303.0,40,sem sentença identificada
TRF1,G1,10109592920244013000,Mandado de Segurança Cível,03ª - Rio Branco,2024.0,362.0,49,sem sentença identificada
TRF1,G1,10169049220244014100,Procedimento do Juizado Especial Cível,01ª - Porto Velho,2024.0,34.0,20,sem sentença identificada
TRF1,G1,10169420720244014100,Procedimento do Juizado Especial Cível,02ª - Porto Velho,2024.0,105.0,28,sem sentença identificada
TRF1,G1,10172543420244013307,Mandado de Segurança Cível,01ª V. Conquista,2024.0,182.0,24,sem sentença identificada
TRF1,G1,10204817120244013100,Mandado de Segurança Cível,06ª - Macapá,2024.0,151.0,49,sem sentença identificada
TRF1,G1,10170304520244014100,Mandado de Segurança Cível,01ª - Porto Velho,2024.0,196.0,36,desfavorável
TRF1,G1,10173565620244013307,Mandado de Segurança Cível,02ª V. Conquista,2024.0,187.0,45,sem sentença identificada
TRF1,G1,10204894820244013100,Mandado de Segurança Cível,06ª - Macapá,2024.0,357.0,52,sem sentença identificada
TRF1,G1,10204938520244013100,Mandado de Segurança Cível,06ª - Macapá,2024.0,53.0,22,sem sentença identificada
TRF1,G1,10235844120244013600,Cumprimento de Sentença contra a Fazenda Pública,02ª - Cuiabá,2024.0,462.0,127,favorável
TRF1,G1,10373527020244013200,Mandado de Segurança Cível,01ª - Manaus,2024.0,132.0,43,sem sentença identificada
TRF1,G1,10373933720244013200,Procedimento Comum Cível,03ª - Manaus,2024.0,376.0,33,sem sentença identificada
TRF1,G1,10111942120244013703,Procedimento do Juizado Especial Cível,Vara Única de Bacabal,2024.0,87.0,23,sem sentença identificada
TRF1,G1,10127182920244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,345.0,49,sem sentença identificada
TRF1,G1,10132083020244014300,Procedimento do Juizado Especial Cível,02ª - Palmas,2024.0,214.0,36,desfavorável
TRF1,G1,10171179820244014100,Mandado de Segurança Cível,02ª - Porto Velho,2024.0,485.0,45,sem sentença identificada
TRF1,G1,10238043920244013600,Procedimento Comum Cível,03ª - Cuiabá,2024.0,4.0,7,sem sentença identificada
TRF1,G1,10238113120244013600,Mandado de Segurança Cível,02ª - Cuiabá,2024.0,185.0,42,sem sentença identificada
TRF1,G1,10301770420244013304,Mandado de Segurança Cível,02ª Feira de Santana,2024.0,349.0,42,sem sentença identificada
TRF1,G1,10301944020244013304,Mandado de Segurança Cível,02ª Feira de Santana,2024.0,307.0,34,sem sentença identificada
TRF1,G1,10375649120244013200,Mandado de Segurança Cível,01ª - Manaus,2024.0,257.0,34,sem sentença identificada
TRF1,G1,10375813020244013200,Mandado de Segurança Cível,01ª - Manaus,2024.0,278.0,40,sem sentença identificada
TRF1,G1,10375821520244013200,Mandado de Segurança Cível,03ª - Manaus,2024.0,317.0,41,sem sentença identificada
TRF1,G1,10432040320244014000,Mandado de Segurança Cível,05ª - Teresina,2024.0,497.0,40,sem sentença identificada
TRF1,G1,10432672820244014000,Mandado de Segurança Cível,02ª - Teresina,2024.0,269.0,51,sem sentença identificada
TRF1,G1,10434145420244014000,Procedimento do Juizado Especial Cível,05ª - Teresina,2024.0,92.0,19,sem sentença identificada
TRF1,G1,10434266820244014000,Procedimento Comum Cível,05ª - Teresina,2024.0,0.0,7,sem sentença identificada
TRF1,G1,10868829520244013700,Mandado de Segurança Cível,13ª - São Luís,2024.0,374.0,40,sem sentença identificada
TRF1,G1,10025405120244013507,Procedimento do Juizado Especial Cível,Vara Única de Jataí,2024.0,77.0,37,sem sentença identificada
TRF1,G1,10025457320244013507,Procedimento do Juizado Especial Cível,Vara Única de Jataí,2024.0,407.0,121,desfavorável
TRF1,G1,10239160820244013600,Procedimento do Juizado Especial Cível,03ª - Cuiabá,2024.0,99.0,28,sem sentença identificada
TRF1,G1,10377078020244013200,Procedimento do Juizado Especial Cível,03ª - Manaus,2024.0,308.0,37,sem sentença identificada
TRF1,G1,10465896520244013900,Mandado de Segurança Cível,05ª - Belém,2024.0,258.0,56,sem sentença identificada
TRF1,G1,10466156320244013900,Mandado de Segurança Cível,01ª - Belém,2024.0,434.0,44,sem sentença identificada
TRF1,G1,10466164820244013900,Mandado de Segurança Cível,02ª - Belém,2024.0,35.0,15,sem sentença identificada
TRF1,G1,10485784520244013500,Procedimento do Juizado Especial Cível,01ª - Goiânia,2024.0,381.0,67,desfavorável
TRF1,G1,10865956220244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,135.0,29,sem sentença identificada
TRF1,G1,10866259720244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,107.0,31,sem sentença identificada
TRF1,G1,10040743620244013602,Procedimento do Juizado Especial Cível,01ª Rondonópolis,2024.0,50.0,23,sem sentença identificada
TRF1,G1,10055351320244013903,Mandado de Segurança Cível,Vara Única de Altamira,2024.0,190.0,30,sem sentença identificada
TRF1,G1,10092526920244013309,Procedimento do Juizado Especial Cível,Vara Única de Guanambi,2024.0,461.0,37,desfavorável
TRF1,G1,10094088820244014301,Mandado de Segurança Cível,01ª Araguaína,2024.0,97.0,21,sem sentença identificada
TRF1,G1,10096563520244013305,Mandado de Segurança Cível,Vara Única de Juazeiro,2024.0,133.0,40,sem sentença identificada
TRF1,G1,10881683820244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,154.0,38,sem sentença identificada
TRF1,G1,10086081720244013313,Procedimento Comum Cível,Vara Única de Teixeira de Freitas,2024.0,4.0,9,sem sentença identificada
TRF1,G1,10887718420244013700,Mandado de Segurança Cível,06ª - São Luís,2024.0,77.0,16,sem sentença identificada
TRF1,G1,10888161820244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,132.0,31,sem sentença identificada
TRF1,G1,10027324220244013908,Mandado de Segurança Cível,Vara Única de Itaituba,2024.0,95.0,40,sem sentença identificada
TRF1,G1,10048477820244013506,Procedimento do Juizado Especial Cível,Vara Única de Formosa,2024.0,131.0,33,desfavorável
TRF1,G1,10054124820244013310,Procedimento Comum Cível,Vara Única de Eunápolis,2024.0,2.0,8,sem sentença identificada
TRF1,G1,10086803420244013303,Procedimento Comum Cível,Vara Única de Barreiras,2024.0,82.0,19,sem sentença identificada
TRF1,G1,10095318620244014301,Mandado de Segurança Cível,01ª Araguaína,2024.0,117.0,19,sem sentença identificada
TRF1,G1,10104343620244014200,Cumprimento de Sentença contra a Fazenda Pública,01ª - Boa Vista,2024.0,272.0,69,acordo
TRF1,G1,10114754920244013000,Procedimento Comum Cível,01ª - Rio Branco,2024.0,152.0,19,sem sentença identificada
TRF1,G1,10114859320244013000,Procedimento Comum Cível,03ª - Rio Branco,2024.0,402.0,45,sem sentença identificada
TRF1,G1,10116949020244013314,Procedimento Comum Cível,Vara Única de Alagoinhas,2024.0,248.0,23,sem sentença identificada
TRF1,G1,10135768720244013702,Procedimento Comum Cível,Vara Única de Caxias,2024.0,338.0,37,sem sentença identificada
TRF1,G1,10176600420244014100,Procedimento do Juizado Especial Cível,01ª - Porto Velho,2024.0,172.0,27,sem sentença identificada
TRF1,G1,10890595920244013400,Mandado de Segurança Cível,25ª Vara JEF - Brasília,2024.0,46.0,19,sem sentença identificada
TRF1,G1,10891580220244013700,Cumprimento de Sentença contra a Fazenda Pública,06ª - São Luís,2024.0,338.0,73,acordo
TRF1,G1,10656210420244013400,Mandado de Segurança Cível,23ª Vara JEF - Brasília,2024.0,62.0,30,sem sentença identificada
TRF1,G1,10656591620244013400,Procedimento do Juizado Especial Cível,25ª Vara JEF - Brasília,2024.0,335.0,30,sem sentença identificada
TRF1,G1,10681688720244013700,Procedimento Comum Cível,13ª - São Luís,2024.0,0.0,7,sem sentença identificada
TRF1,G1,10682822620244013700,Procedimento Comum Cível,05ª - São Luís,2024.0,0.0,8,sem sentença identificada
TRF1,G1,10004502720244013101,Mandado de Segurança Cível,Vara Única de Laranjal do Jari,2024.0,104.0,25,sem sentença identificada
TRF1,G1,10031372620244013602,Procedimento Comum Cível,01ª Rondonópolis,2024.0,145.0,15,sem sentença identificada
TRF1,G1,10031659120244013602,Mandado de Segurança Cível,01ª Rondonópolis,2024.0,375.0,48,sem sentença identificada
TRF1,G1,10036871820244013603,Mandado de Segurança Cível,02ª Sinop,2024.0,277.0,38,sem sentença identificada
TRF1,G1,10041099620244013310,Mandado de Segurança Cível,Vara Única de Eunápolis,2024.0,316.0,44,sem sentença identificada
TRF1,G1,10041702120244013903,Mandado de Segurança Cível,Vara Única de Altamira,2024.0,230.0,35,sem sentença identificada
TRF1,G1,10045685320244014004,Cumprimento de Sentença contra a Fazenda Pública,Vara Única de São Raimundo Nonato,2024.0,315.0,53,favorável
TRF1,G1,10046031320244014004,Mandado de Segurança Cível,Vara Única de São Raimundo Nonato,2024.0,106.0,37,sem sentença identificada
TRF1,G1,10056571720244013906,Mandado de Segurança Cível,Vara Única de Paragominas,2024.0,376.0,40,sem sentença identificada
TRF1,G1,10078366920244013308,Mandado de Segurança Cível,Vara Única de Jequié,2024.0,537.0,38,sem sentença identificada
TRF1,G1,10085232820244013314,Procedimento Comum Cível,Vara Única de Alagoinhas,2024.0,0.0,9,sem sentença identificada
TRF1,G1,10096463420244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,163.0,41,sem sentença identificada
TRF1,G1,10131521520244014100,Procedimento Comum Cível,02ª - Porto Velho,2024.0,0.0,5,sem sentença identificada
TRF1,G1,10134163220244014100,Mandado de Segurança Cível,01ª - Porto Velho,2024.0,269.0,42,sem sentença identificada
TRF1,G1,10163549020244013100,Mandado de Segurança Cível,06ª - Macapá,2024.0,0.0,7,sem sentença identificada
TRF1,G1,10029982920244013908,Mandado de Segurança Cível,Vara Única de Itaituba,2024.0,172.0,32,sem sentença identificada
TRF1,G1,10062202020244013903,Mandado de Segurança Cível,Vara Única de Altamira,2024.0,277.0,50,sem sentença identificada
TRF1,G1,10062261520244014101,Procedimento Comum Cível,02ª Ji-Paraná,2024.0,49.0,6,sem sentença identificada
TRF1,G1,10062392620244013903,Mandado de Segurança Cível,Vara Única de Altamira,2024.0,207.0,43,sem sentença identificada
TRF1,G1,10970014520244013400,Cumprimento de Sentença contra a Fazenda Pública,Cejuc - Brasília,2024.0,148.0,39,acordo
TRF1,G1,10974905520244013700,Procedimento do Juizado Especial Cível,05ª - São Luís,2024.0,313.0,32,sem sentença identificada
TRF1,G1,10006408720244013101,Cumprimento de sentença,Vara Única de Laranjal do Jari,2024.0,104.0,19,sem sentença identificada
TRF1,G1,10425040220244013200,Mandado de Segurança Cível,03ª - Manaus,2024.0,223.0,29,sem sentença identificada
TRF1,G1,10425404420244013200,Mandado de Segurança Cível,03ª - Manaus,2024.0,281.0,45,sem sentença identificada
TRF1,G1,10521429320244013900,Mandado de Segurança Cível,02ª - Belém,2024.0,54.0,15,sem sentença identificada
TRF1,G1,10522623920244013900,Mandado de Segurança Cível,01ª - Belém,2024.0,292.0,47,sem sentença identificada
TRF1,G1,10522693120244013900,Mandado de Segurança Cível,05ª - Belém,2024.0,248.0,38,sem sentença identificada
TRF1,G1,10147326220244014300,Mandado de Segurança Cível,01ª - Palmas,2024.0,184.0,30,sem sentença identificada
TRF1,G1,10196083220244013307,Cumprimento de Sentença contra a Fazenda Pública,02ª V. Conquista,2024.0,286.0,70,favorável
TRF1,G1,10426053920244013200,Procedimento do Juizado Especial Cível,09ª - Manaus,2024.0,359.0,45,sem sentença identificada
TRF1,G1,10426149820244013200,Procedimento do Juizado Especial Cível,09ª - Manaus,2024.0,204.0,30,sem sentença identificada
TRF1,G1,10748405020244013300,Procedimento Comum Cível,10ª - Salvador,2024.0,0.0,7,sem sentença identificada
TRF1,G1,10748717020244013300,Mandado de Segurança Cível,14ª - Salvador,2024.0,234.0,53,sem sentença identificada
TRF1,G1,10748742520244013300,Mandado de Segurança Cível,06ª - Salvador,2024.0,0.0,7,sem sentença identificada
TRF1,G1,10146886420244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,305.0,43,sem sentença identificada
TRF1,G1,10148512320244014300,Mandado de Segurança Cível,01ª - Palmas,2024.0,152.0,43,sem sentença identificada
TRF1,G1,10197166120244013307,Mandado de Segurança Cível,02ª V. Conquista,2024.0,241.0,47,favorável
TRF1,G1,10232869420244013100,Procedimento do Juizado Especial Cível,02ª - Macapá,2024.0,99.0,28,sem sentença identificada
TRF1,G1,10233259120244013100,Mandado de Segurança Cível,06ª - Macapá,2024.0,0.0,7,sem sentença identificada
TRF1,G1,10234359020244013100,Cumprimento de Sentença contra a Fazenda Pública,01ª - Macapá,2024.0,287.0,80,acordo
TRF1,G1,10271734120244013600,Mandado de Segurança Cível,02ª - Cuiabá,2024.0,0.0,8,sem sentença identificada
TRF1,G1,10757931420244013300,Mandado de Segurança Cível,10ª - Salvador,2024.0,73.0,33,sem sentença identificada
TRF1,G1,10758174220244013300,Mandado de Segurança Cível,07ª - Salvador,2024.0,239.0,32,sem sentença identificada
TRF1,G1,10758381820244013300,Procedimento do Juizado Especial Cível,10ª - Salvador,2024.0,430.0,48,desfavorável
TRF1,G1,10992844120244013400,Procedimento Comum Cível,25ª Vara JEF - Brasília,2024.0,446.0,51,sem sentença identificada
TRF1,G1,10127316120244013312,Procedimento do Juizado Especial Cível,Vara Única de Irecê,2024.0,123.0,22,sem sentença identificada
TRF1,G1,10129259120244013302,Procedimento Comum Cível,Vara Única de Campo Formoso,2024.0,1.0,8,sem sentença identificada
TRF1,G1,10130387820244013000,Mandado de Segurança Cível,01ª - Rio Branco,2024.0,377.0,44,sem sentença identificada
TRF1,G1,00031472820134013811,Procedimento Comum Cível,01ª Divinópolis,2010.0,4290.0,106,desfavorável
TRF1,G1,10764124120244013300,Mandado de Segurança Cível,11ª - Salvador,2024.0,163.0,59,sem sentença identificada
TRF1,G1,10999755520244013400,Procedimento do Juizado Especial Cível,25ª Vara JEF - Brasília,2024.0,366.0,59,desfavorável
TRF1,G1,11003632820244013700,Mandado de Segurança Cível,05ª - São Luís,2024.0,65.0,14,sem sentença identificada
TRF1,G1,11006542820244013700,Mandado de Segurança Cível,06ª - São Luís,2024.0,220.0,24,sem sentença identificada
TRF1,G1,10023188320244013604,Mandado de Segurança Cível,08ª - Cuiabá,2024.0,204.0,27,sem sentença identificada
TRF1,G1,10025128020244013605,Mandado de Segurança Cível,Vara Única de Barra do Garças,2024.0,254.0,45,sem sentença identificada
TRF1,G1,10046408220244013602,Procedimento Comum Cível,01ª Rondonópolis,2024.0,412.0,40,sem sentença identificada
TRF1,G1,10046433720244013602,Mandado de Segurança Cível,01ª Rondonópolis,2024.0,111.0,21,sem sentença identificada
TRF1,G1,10055657520244013603,Mandado de Segurança Cível,01ª Sinop,2024.0,260.0,43,sem sentença identificada
TRF1,G1,10099404020244013306,Mandado de Segurança Cível,Vara Única de Paulo Afonso,2024.0,421.0,42,sem sentença identificada
TRF1,G1,10109013020244013904,Procedimento do Juizado Especial Cível,Vara Única de Castanhal,2024.0,288.0,39,desfavorável
TRF1,G1,10132336320244013000,Mandado de Segurança Cível,02ª - Rio Branco,2024.0,252.0,44,sem sentença identificada
TRF1,G1,10132717520244013000,Procedimento Comum Cível,03ª - Rio Branco,2024.0,0.0,6,sem sentença identificada
TRF1,G1,10149008520244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,203.0,33,sem sentença identificada
TRF1,G1,10149017020244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,288.0,47,sem sentença identificada
TRF1,G1,10149042520244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,288.0,45,sem sentença identificada
TRF1,G1,10149501420244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,300.0,50,sem sentença identificada
TRF1,G1,10276948320244013600,Mandado de Segurança Cível,01ª - Cuiabá,2024.0,218.0,29,sem sentença identificada
TRF1,G1,10149787920244014002,Mandado de Segurança Cível,Vara Única de Parnaíba,2024.0,318.0,47,sem sentença identificada
TRF1,G1,10203618620244013307,Procedimento Comum Cível,02ª V. Conquista,2024.0,59.0,14,sem sentença identificada
TRF1,G1,10440777520244013200,Mandado de Segurança Cível,09ª - Manaus,2024.0,254.0,38,sem sentença identificada
TRF1,G1,10023837220244013606,Procedimento do Juizado Especial Cível,Vara Única de Juína,2024.0,307.0,75,favorável
TRF1,G1,10060287520244013907,Mandado de Segurança Cível,Vara Única de Tucuruí,2024.0,368.0,36,sem sentença identificada
